"0.0,1.0,2.0,0.0,0.0,0.0,1636550101,638589897,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,1.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550101,996753696,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,2.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550101,996753696,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,2.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550102,497036789,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,3.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550102,497036789,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,3.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550102,997226821,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,4.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550102,997226821,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,4.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550103,496748990,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,5.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550103,496748990,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,5.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550103,999803986,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,6.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550103,999803986,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,6.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550104,496970334,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,7.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550104,496970334,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,7.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550104,996968610,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,8.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550104,996968610,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,8.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550105,497038775,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,9.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550105,497038775,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,9.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550105,997345157,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,10.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550105,997345157,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,10.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550106,496986843,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,11.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550106,496986843,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,11.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550106,996805047,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,12.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550106,996805047,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,12.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550107,496871981,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,13.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550107,496871981,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,13.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550107,996792546,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,14.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550107,996792546,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,14.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550108,496858273,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,15.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550108,496858273,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,15.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550108,997225856,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,16.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550108,997225856,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,16.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550109,497035455,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,17.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550109,497035455,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,17.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550109,997372095,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,18.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550109,997372095,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,18.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550110,496976963,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,19.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550110,496976963,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,19.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550110,997383272,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,1.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550110,997383272,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,1.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550111,496976401,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,2.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550111,496976401,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,2.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550111,997234006,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,3.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550111,997234006,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,3.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550112,497383491,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,4.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550112,497383491,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,4.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550112,996780498,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,5.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550112,996780498,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,5.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550113,497087052,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,6.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550113,497087052,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,6.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550113,997350874,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,7.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550113,997350874,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,7.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550114,497604028,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,8.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550114,497604028,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,8.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550114,997247265,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,9.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550114,997247265,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,9.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550115,500378539,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,10.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550115,500378539,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,10.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550115,997325511,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,11.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550115,997325511,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,11.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550116,497069112,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,12.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550116,497069112,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,12.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550116,996943831,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,13.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550116,996943831,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,13.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550117,497036187,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,14.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550117,497036187,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,14.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550117,997321243,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,15.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550117,997321243,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,15.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550118,496920644,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,16.0"
"0.0,1.0,2.0,0.0,0.0,0.0,1636550118,496920644,ultrasonic_frame,0,1.2209999561309814,0.019999999552965164,20.0,16.0"
